,depth,element,height,parentNode,text,width,x,xpath,y,attributes.charset,attributes.content,attributes.name,attributes.href,attributes.rel,attributes.sizes,attributes.itemprop,attributes.class,attributes.id,attributes.aria-label,attributes.style,attributes.data-ogsr-up,attributes.target,attributes.height,attributes.viewBox,attributes.width,attributes.xmlns,attributes.jsaction,attributes.jscontroller,attributes.jsdata,attributes.aria-controls,attributes.aria-expanded,attributes.aria-haspopup,attributes.data-ved,attributes.jsname,attributes.role,attributes.tabindex,attributes.aria-hidden,attributes.alt,attributes.src,attributes.enable-background,attributes.focusable,attributes.ping,attributes.action,attributes.data-submitfalse,attributes.method,attributes.jsmodel,attributes.type,attributes.aria-autocomplete,attributes.autocapitalize,attributes.autocomplete,attributes.autocorrect,attributes.maxlength,attributes.spellcheck,attributes.title,attributes.value,attributes.data-input-has-text,attributes.data-view-type,attributes.data-is-ios-gsa,attributes.data-async-context,attributes.data-async-context-required,attributes.data-async-type,attributes.data-jiis,attributes.aria-current,attributes.data-hveid,attributes.data-short-label,attributes.data-spl,attributes.data-pla,attributes.aria-level,attributes.data-async-trigger,attributes.data-async-method,attributes.data-bimgw,attributes.data-container-id,attributes.data-easag,attributes.data-ebimg,attributes.data-esivpe,attributes.data-essag,attributes.data-handleswipegrow,attributes.data-iaq,attributes.data-immersivepurplelinks,attributes.data-ivpess,attributes.data-numplao,attributes.data-prehandle,attributes.data-puhws,attributes.data-swipegrowheight,attributes.data-swipegrowsettf,attributes.data-swipegrowth,attributes.data-swipegrowthntl,attributes.data-webstandard,attributes.data-catalog-id,attributes.data-merchant-id,attributes.data-mobile-regular-npack-pla-unit-height,attributes.data-offer-docid,attributes.data-offer-id,attributes.data-pla-unit-height-with-sra,attributes.data-product-docid,attributes.data-slot,attributes.data-atf,attributes.data-frt,price,attributes.data-index,attributes.data-nohref,attributes.data-tab-index,attributes.__is_owner,attributes.data-aqid,attributes.jsowner,attributes.data-site-cluster-id,attributes.data-variant-group-id,attributes.data-bigimageurl,attributes.data-ih,attributes.data-iw,attributes.data-smr-hint,attributes.data-smr-url,attributes.data-restore,attributes.data-ss,attributes.data-uss,attributes.jsshadow,attributes.jsslot,attributes.data-lia-cluster-id,attributes.data-adapt-width-with-js,attributes.data-unselected-text-color,attributes.aria-selected,attributes.data-uiis,attributes.data-query,attributes.aria-labelledby,attributes.placeholder,attributes.aria-valuetext,attributes.data-sokoban-container,attributes.data-header-feature,attributes.data-content-feature,attributes.data-initq,attributes.data-it,attributes.data-qc,attributes.data-bs,attributes.data-sgrd,attributes.data-lk,attributes.data-q,attributes.data-uda,attributes.data-md,attributes.data-attrid,attributes.data-tts,attributes.data-tts-text,attributes.data-async-fc,attributes.data-async-fcv,attributes.data-async-ons,attributes.data-enable-product-traversal,attributes.data-ft,attributes.data-num-of-products,attributes.data-serialized-chip-data-in-stick-param,attributes.data-sti,attributes.data-stick-param,attributes.data-enable-reviews-cache,attributes.data-feature-type,attributes.data-gl,attributes.data-ipn,attributes.data-pge,attributes.data-ppn,attributes.decode-data-ved,attributes.data-cid,attributes.data-focus,attributes.data-gid,attributes.data-iid,attributes.data-mid,attributes.data-oid,attributes.data-pid,attributes.data-pvf,attributes.data-pvt,attributes.data-rds,attributes.data-siid,attributes.data-spdr,attributes.data-upa,attributes.data-vc,attributes.data-vsc,attributes.data-is-hidden,attributes.data-src,attributes.data-deferred,attributes.aria-live,attributes.data-async-rclass,attributes.data-rtc,attributes.data-url,attributes.data-closelabel,attributes.data-expand-on-click,attributes.data-openlabel,attributes.data-dir,attributes.data-carousel-padding,attributes.data-has-lerp,attributes.data-visible,attributes.data-count,attributes.data-iu,attributes.data-h,attributes.data-nr,attributes.data-docid,attributes.data-lpage,attributes.data-bla,attributes.data-veid,attributes.data-fc,attributes.data-sd,attributes.data-xu-flt-unit,attributes.data-u,attributes.data-ei,attributes.data-ucsi,attributes.data-pcs,attributes.data-biw,attributes.data-eom-state,attributes.data-dismiss,attributes.data-bucket,attributes.data-psd-ssc
702,19,A,48.0,DIV.GdN4W.pkG1D.VDgVie.InI2pf.Wt5Tfe,More results,113.03125,460.984375,//*[@id='_Ek6QYtnQMevDuvQPlPywEA13']/div[2]/a,1035.0,,,,/search?hl=en&q=Is+Tarte+man+eater+mascara+waterproof%3F&sa=X&ved=2ahUKEwjZobra5v73AhXroY4IHRQ-DAIQzmd6BAgWEAY,,,,OdBhM Wt5Tfe K3M0Td g1Khaf MUmB9 zbA8Me,,Search for Is Tarte man eater mascara waterproof?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,12,DIV,49.0,DIV#_Ek6QYtnQMevDuvQPlPywEA22,"How long does Maneater mascara last?about 6 hoursI will say that this mascara does go underneath the eyes after about 6 hours of wear, but that's kind of expected with any mascara. Overall, I really love this product and I'm very satisfied with it!https://www.ulta.com › ... › MascaraTarte Maneater Mascara | Ulta BeautyMore results",1003.0,16.0,//*[@id='_Ek6QYtnQMevDuvQPlPywEA22']/div[2],885.0,,,,,,,,,,,,,,,,,,,,,,,,,Cpkphb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,13,DIV,49.0,DIV,"How long does Maneater mascara last?about 6 hoursI will say that this mascara does go underneath the eyes after about 6 hours of wear, but that's kind of expected with any mascara. Overall, I really love this product and I'm very satisfied with it!https://www.ulta.com › ... › MascaraTarte Maneater Mascara | Ulta BeautyMore results",1003.0,16.0,//*[@id='RELATED_QUESTION_LINK_8_Ek6QYtnQMevDuvQPlPywEA__19'],885.0,,,,,,,,,RELATED_QUESTION_LINK_8_Ek6QYtnQMevDuvQPlPywEA__19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,14,DIV,49.0,DIV#RELATED_QUESTION_LINK_8_Ek6QYtnQMevDuvQPlPywEA__19,"How long does Maneater mascara last?about 6 hoursI will say that this mascara does go underneath the eyes after about 6 hours of wear, but that's kind of expected with any mascara. Overall, I really love this product and I'm very satisfied with it!https://www.ulta.com › ... › MascaraTarte Maneater Mascara | Ulta BeautyMore results",1003.0,16.0,//*[@id='RELATED_QUESTION_LINK_8_Ek6QYtnQMevDuvQPlPywEA__19']/div,885.0,,,,,,,,wQiwMc related-question-pair,,,,,,,,,,rcuQ6b:npT2md;aVMkAb:o7YQ2;uUCWgf:NlNJyb,xfmZMb,,,,,2ahUKEwjZobra5v73AhXroY4IHRQ-DAIQq7kBKAB6BAgVEAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GiNob3cgbG9uZyBkb2VzIG1hbmVhdGVyIG1hc2NhcmEgbGFzdA,How long does Maneater mascara last?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,15,DIV,49.0,DIV.wQiwMc.related-question-pair,"How long does Maneater mascara last?about 6 hoursI will say that this mascara does go underneath the eyes after about 6 hours of wear, but that's kind of expected with any mascara. Overall, I really love this product and I'm very satisfied with it!https://www.ulta.com › ... › MascaraTarte Maneater Mascara | Ulta BeautyMore results",1003.0,16.0,//*[@id='RELATED_QUESTION_LINK_8_Ek6QYtnQMevDuvQPlPywEA__19']/div/div,885.0,,,,,,,,zlHhyd QzDqXd,,,,,,,,,,,,,,,,,VJwSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,16,DIV,49.0,DIV.zlHhyd.QzDqXd,"How long does Maneater mascara last?about 6 hoursI will say that this mascara does go underneath the eyes after about 6 hours of wear, but that's kind of expected with any mascara. Overall, I really love this product and I'm very satisfied with it!https://www.ulta.com › ... › MascaraTarte Maneater Mascara | Ulta BeautyMore results",1003.0,16.0,//*[@id='RELATED_QUESTION_LINK_8_Ek6QYtnQMevDuvQPlPywEA__19']/div/div/div,885.0,,,,,,,,xixQl HYvwY ilulF roMIYb h373nd,,,,,,,,,,rcuQ6b:npT2md;C0pONd:mhSdVe;A0VnDe:rXa5ib,aD8OEe,,,,,,YrZdPb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,17,DIV,1.0,DIV.xixQl.HYvwY.ilulF.roMIYb.h373nd,,1003.0,16.0,//*[@id='RELATED_QUESTION_LINK_8_Ek6QYtnQMevDuvQPlPywEA__19']/div/div/div/div[1],885.0,,,,,,,,ysxiae ym1pid ewE5H,,,,,,,,,,,,,,,,,clz4Ic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,17,DIV,48.0,DIV.xixQl.HYvwY.ilulF.roMIYb.h373nd,How long does Maneater mascara last?,1003.0,16.0,//*[@id='RELATED_QUESTION_LINK_8_Ek6QYtnQMevDuvQPlPywEA__19']/div/div/div/div[2],886.0,,,,,,,,,,,,,,,,,,,,,,,,,,heading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,18,DIV,48.0,DIV,How long does Maneater mascara last?,1003.0,16.0,//*[@id='RELATED_QUESTION_LINK_8_Ek6QYtnQMevDuvQPlPywEA__19']/div/div/div/div[2]/div,886.0,,,,,,,,dnXCYb,,,,,,,,,,AWEk5c,,,_Ek6QYtnQMevDuvQPlPywEA14,false,,,tJHJj,button,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBUQAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,19,DIV,20.0,DIV.dnXCYb,How long does Maneater mascara last?,979.0,16.0,//*[@id='RELATED_QUESTION_LINK_8_Ek6QYtnQMevDuvQPlPywEA__19']/div/div/div/div[2]/div/div[1],900.0,,,,,,,,JlqpRe,,,,,,,,,,,,,,,,,lN6iy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,20,SPAN,20.0,DIV.JlqpRe,How long does Maneater mascara last?,979.0,16.0,//*[@id='RELATED_QUESTION_LINK_8_Ek6QYtnQMevDuvQPlPywEA__19']/div/div/div/div[2]/div/div[1]/span,900.0,,,,,,,,JCzEY ZwRhJd CUi3bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,21,SPAN,16.0,SPAN.JCzEY.ZwRhJd.CUi3bd,How long does Maneater mascara last?,246.671875,16.0,//*[@id='RELATED_QUESTION_LINK_8_Ek6QYtnQMevDuvQPlPywEA__19']/div/div/div/div[2]/div/div[1]/span/span,902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,19,DIV,24.0,DIV.dnXCYb,,24.0,995.0,//*[@id='RELATED_QUESTION_LINK_8_Ek6QYtnQMevDuvQPlPywEA__19']/div/div/div/div[2]/div/div[2],898.0,,,,,,,,aj35ze,,,,,,,,,,,,,,,,,Q8Kwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,19,DIV,0.0,DIV.dnXCYb,,0.0,0.0,//*[@id='RELATED_QUESTION_LINK_8_Ek6QYtnQMevDuvQPlPywEA__19']/div/div/div/div[2]/div/div[3],0.0,,,,,,,,ru2Kjc,,,,,,,,,,,,,,,,2ahUKEwjZobra5v73AhXroY4IHRQ-DAIQuk56BAgVEAI,pcRaIe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,19,DIV,0.0,DIV.dnXCYb,,0.0,0.0,//*[@id='RELATED_QUESTION_LINK_8_Ek6QYtnQMevDuvQPlPywEA__19']/div/div/div/div[2]/div/div[4],0.0,,,,,,,,ru2Kjc,,,,,,,,,,,,,,,,2ahUKEwjZobra5v73AhXroY4IHRQ-DAIQ36YDegQIFRAD,gwzXIc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,17,DIV,243.0,DIV.xixQl.HYvwY.ilulF.roMIYb.h373nd,"about 6 hoursI will say that this mascara does go underneath the eyes after about 6 hours of wear, but that's kind of expected with any mascara. Overall, I really love this product and I'm very satisfied with it!https://www.ulta.com › ... › MascaraTarte Maneater Mascara | Ulta BeautyMore results",1003.0,16.0,//*[@id='_Ek6QYtnQMevDuvQPlPywEA14'],934.0,,,,,,,,bCOlv,_Ek6QYtnQMevDuvQPlPywEA14,,,,,,,,,,,,,,,2ahUKEwjZobra5v73AhXroY4IHRQ-DAIQ7NUEegQIFRAE,NRdf4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,18,DIV,191.0,DIV#_Ek6QYtnQMevDuvQPlPywEA14.bCOlv,"about 6 hoursI will say that this mascara does go underneath the eyes after about 6 hours of wear, but that's kind of expected with any mascara. Overall, I really love this product and I'm very satisfied with it!https://www.ulta.com › ... › MascaraTarte Maneater Mascara | Ulta Beauty",1003.0,16.0,//*[@id='_Ek6QYtnQMevDuvQPlPywEA14']/div[1],934.0,,,,,,,,IZE3Td,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,19,DIV,191.0,DIV.IZE3Td,"about 6 hoursI will say that this mascara does go underneath the eyes after about 6 hours of wear, but that's kind of expected with any mascara. Overall, I really love this product and I'm very satisfied with it!https://www.ulta.com › ... › MascaraTarte Maneater Mascara | Ulta Beauty",1015.0,10.0,//*[@id='_Ek6QYtnQMevDuvQPlPywEA18'],934.0,,,,,,,,t0bRye r2fjmd,_Ek6QYtnQMevDuvQPlPywEA18,,,,,,,,,,,,,,,2ahUKEwjZobra5v73AhXroY4IHRQ-DAIQu04oAHoECBUQBQ,oQYOj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBUQBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,20,DIV,191.0,DIV#_Ek6QYtnQMevDuvQPlPywEA18.t0bRye.r2fjmd,"about 6 hoursI will say that this mascara does go underneath the eyes after about 6 hours of wear, but that's kind of expected with any mascara. Overall, I really love this product and I'm very satisfied with it!https://www.ulta.com › ... › MascaraTarte Maneater Mascara | Ulta Beauty",1015.0,10.0,//*[@id='_Ek6QYtnQMevDuvQPlPywEA18']/div,934.0,,,,,,,,xtcv7e v0rrvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,21,DIV,47.0,DIV.xtcv7e.v0rrvd,about 6 hours,1013.0,11.0,//*[@id='WEB_ANSWERS_RESULT_9_Ek6QYtnQMevDuvQPlPywEA__20'],939.0,,,,,,,,,WEB_ANSWERS_RESULT_9_Ek6QYtnQMevDuvQPlPywEA__20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,22,DIV,47.0,DIV#WEB_ANSWERS_RESULT_9_Ek6QYtnQMevDuvQPlPywEA__20,about 6 hours,1013.0,11.0,//*[@id='WEB_ANSWERS_RESULT_9_Ek6QYtnQMevDuvQPlPywEA__20']/div,939.0,,,,,,,,XbtRGb qxsd NV5pMe yF5Gqd wDYxhc NFQFxe viOShc LKPcQc,,,clear:none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,23,DIV,47.0,DIV.XbtRGb.qxsd.NV5pMe.yF5Gqd.wDYxhc.NFQFxe.viOShc.LKPcQc,about 6 hours,1013.0,11.0,//*[@id='WEB_ANSWERS_RESULT_9_Ek6QYtnQMevDuvQPlPywEA__20']/div/div,939.0,,,,,,,,HwtpBd gsrt PZPZlf,,,,,,,,,,,,,,,,2ahUKEwjZobra5v73AhXroY4IHRQ-DAIQtwcoAHoECAUQAA,,heading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAUQAA,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,24,DIV,20.0,DIV.HwtpBd.gsrt.PZPZlf,about 6 hours,981.0,27.0,//*[@id='WEB_ANSWERS_RESULT_9_Ek6QYtnQMevDuvQPlPywEA__20']/div/div/div[1],953.0,,,,,,,,Z0LcW AZCkJd d2J77b JgzqYd RES9jf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,answers,about 6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,25,DIV,20.0,DIV.Z0LcW.AZCkJd.d2J77b.JgzqYd.RES9jf,about 6 hours,981.0,27.0,//*[@id='WEB_ANSWERS_RESULT_9_Ek6QYtnQMevDuvQPlPywEA__20']/div/div/div[1]/div,953.0,,,,,,,,IZ6rdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,24,DIV,0.0,DIV.HwtpBd.gsrt.PZPZlf,,981.0,27.0,//*[@id='WEB_ANSWERS_RESULT_9_Ek6QYtnQMevDuvQPlPywEA__20']/div/div/div[2],978.0,,,,,,,,yxAsKe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,21,DIV,60.0,DIV.xtcv7e.v0rrvd,"I will say that this mascara does go underneath the eyes after about 6 hours of wear, but that's kind of expected with any mascara. Overall, I really love this product and I'm very satisfied with it!",1013.0,11.0,//*[@id='WEB_ANSWERS_RESULT_10_Ek6QYtnQMevDuvQPlPywEA__21'],990.0,,,,,,,,,WEB_ANSWERS_RESULT_10_Ek6QYtnQMevDuvQPlPywEA__21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,22,DIV,60.0,DIV#WEB_ANSWERS_RESULT_10_Ek6QYtnQMevDuvQPlPywEA__21,"I will say that this mascara does go underneath the eyes after about 6 hours of wear, but that's kind of expected with any mascara. Overall, I really love this product and I'm very satisfied with it!",981.0,27.0,//*[@id='WEB_ANSWERS_RESULT_10_Ek6QYtnQMevDuvQPlPywEA__21']/div,990.0,,,,,,,,XbtRGb qxsd wDYxhc viOShc LKPcQc,,,clear:none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,23,DIV,60.0,DIV.XbtRGb.qxsd.wDYxhc.viOShc.LKPcQc,"I will say that this mascara does go underneath the eyes after about 6 hours of wear, but that's kind of expected with any mascara. Overall, I really love this product and I'm very satisfied with it!",981.0,27.0,//*[@id='WEB_ANSWERS_RESULT_10_Ek6QYtnQMevDuvQPlPywEA__21']/div/div,990.0,,,,,,,,LGOjhe,,,,,,,,,,,,,,,,,,heading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAsQAA,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wa:/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,24,SPAN,36.0,DIV.LGOjhe,"I will say that this mascara does go underneath the eyes after about 6 hours of wear, but that's kind of expected with any mascara. Overall, I really love this product and I'm very satisfied with it!",966.078125,27.0,//*[@id='WEB_ANSWERS_RESULT_10_Ek6QYtnQMevDuvQPlPywEA__21']/div/div/span,1002.0,,,,,,,,ILfuVd NA6bn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,25,SPAN,36.0,SPAN.ILfuVd.NA6bn,"I will say that this mascara does go underneath the eyes after about 6 hours of wear, but that's kind of expected with any mascara. Overall, I really love this product and I'm very satisfied with it!",966.078125,27.0,//*[@id='WEB_ANSWERS_RESULT_10_Ek6QYtnQMevDuvQPlPywEA__21']/div/div/span/span,1002.0,,,,,,,,hgKElc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,26,B,16.0,SPAN.hgKElc,6 hours,50.578125,450.359375,//*[@id='WEB_ANSWERS_RESULT_10_Ek6QYtnQMevDuvQPlPywEA__21']/div/div/span/span/b,1002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
