,depth,element,height,parentNode,text,width,x,xpath,y,attributes.charset,attributes.content,attributes.name,attributes.href,attributes.rel,attributes.sizes,attributes.itemprop,attributes.class,attributes.id,attributes.aria-label,attributes.style,attributes.data-ogsr-up,attributes.target,attributes.height,attributes.viewBox,attributes.width,attributes.xmlns,attributes.jsaction,attributes.jscontroller,attributes.jsdata,attributes.aria-controls,attributes.aria-expanded,attributes.aria-haspopup,attributes.data-ved,attributes.jsname,attributes.role,attributes.tabindex,attributes.aria-hidden,attributes.alt,attributes.src,attributes.enable-background,attributes.focusable,attributes.ping,attributes.action,attributes.data-submitfalse,attributes.method,attributes.jsmodel,attributes.type,attributes.aria-autocomplete,attributes.autocapitalize,attributes.autocomplete,attributes.autocorrect,attributes.maxlength,attributes.spellcheck,attributes.title,attributes.value,attributes.data-input-has-text,attributes.data-view-type,attributes.data-is-ios-gsa,attributes.data-async-context,attributes.data-async-context-required,attributes.data-async-type,attributes.data-jiis,attributes.aria-current,attributes.data-hveid,attributes.data-short-label,attributes.data-spl,attributes.data-babe,attributes.data-cgae,attributes.data-cuc,attributes.data-uss,attributes.jsshadow,attributes.jsslot,attributes.aria-disabled,attributes.aria-pressed,attributes.data-alert-message,attributes.data-cid,attributes.data-scr,attributes.data-enable-product-traversal,attributes.data-ft,attributes.data-num-of-products,attributes.data-serialized-chip-data-in-stick-param,attributes.data-sti,attributes.data-stick-param,attributes.data-enable-reviews-cache,attributes.data-feature-type,attributes.data-gl,attributes.data-ipn,attributes.data-pge,attributes.data-ppn,attributes.data-async-trigger,attributes.decode-data-ved,attributes.data-focus,attributes.data-gid,attributes.data-iid,attributes.data-index,attributes.data-mid,attributes.data-oid,attributes.data-pid,attributes.data-pvf,attributes.data-pvt,attributes.data-rds,attributes.data-siid,attributes.data-spdr,attributes.data-upa,attributes.data-vc,attributes.data-vsc,attributes.data-atf,attributes.data-frt,attributes.aria-level,price,attributes.data-is-hidden,attributes.data-deferred,attributes.data-src,attributes.aria-live,attributes.data-async-rclass,attributes.data-sokoban-container,attributes.data-header-feature,attributes.data-content-feature,attributes.data-restore,attributes.data-ss,attributes.data-m_t,attributes.data-rc_f,attributes.data-rc_ludocids,attributes.data-ru_gwp,attributes.data-ru_lqi,attributes.data-trex_id,attributes.data-initq,attributes.data-it,attributes.data-qc,attributes.data-bs,attributes.data-sgrd,attributes.data-lk,attributes.data-q,attributes.data-uda,attributes.data-md,attributes.data-veid,attributes.data-attrid,attributes.data-async-fc,attributes.data-async-fcv,attributes.data-async-ons,attributes.aria-valuetext,attributes.data-count,attributes.data-iu,attributes.data-h,attributes.data-nr,attributes.data-docid,attributes.data-lpage,attributes.data-bla,attributes.data-ni,attributes.data-amp-cur,attributes.data-amp-title,attributes.data-amp-vgi,attributes.data-rtc,attributes.data-url,attributes.data-closelabel,attributes.data-expand-on-click,attributes.data-openlabel,attributes.data-dir,attributes.data-carousel-padding,attributes.data-has-lerp,attributes.data-visible,attributes.data-fc,attributes.data-sd,attributes.data-u,attributes.data-ei,attributes.data-ucsi,attributes.data-pcs,attributes.data-biw,attributes.aria-labelledby,attributes.data-eom-state,attributes.__is_owner,attributes.data-dismiss,attributes.jsowner,attributes.data-bucket,attributes.data-psd-ssc,attributes.eid,attributes.data-ei-async,attributes.data-clcm,attributes.data-clim,attributes.data-clmach,attributes.data-clmacw,attributes.data-clmich,attributes.data-clmicw,attributes.data-clmnc,attributes.data-clpar,attributes.data-clpmcw,attributes.data-txh,attributes.data-mobile,attributes.data-cidx,attributes.data-i
3428,37,DIV,16.0,DIV.NemW5e,U,24.0,11228.0,//*[@id='tsuid142']/div/div/g-inner-card/div[2]/div/div[2]/div/div/div[2]/div[1]/div,497.265625,,,,,,,,kFkKbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429,38,DIV,16.0,DIV.kFkKbc,U,18.0,11228.0,//*[@id='tsuid142']/div/div/g-inner-card/div[2]/div/div[2]/div/div/div[2]/div[1]/div/div,497.265625,,,,,,,,ZZ1hP Z1AH7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430,39,DIV,16.0,DIV.ZZ1hP.Z1AH7c,U,16.0,11228.0,//*[@id='tsuid142']/div/div/g-inner-card/div[2]/div/div[2]/div/div/div[2]/div[1]/div/div/div,497.265625,,,,,,,,tgt1Rb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,40,DIV,16.0,DIV.tgt1Rb,U,16.0,11228.0,//*[@id='tsuid142']/div/div/g-inner-card/div[2]/div/div[2]/div/div/div[2]/div[1]/div/div/div/div,497.265625,,,,,,,,PtFWkc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432,41,IMG,16.0,DIV.PtFWkc,,16.0,11228.0,//*[@id='fvc_141'],497.265625,,,,,,,,uH3eqb F3Utw,fvc_141,,height:16px;width:16px,,,,,,,error:JqRO3d,l51Mie,,,,,,,,,,UOMA Beauty,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://uomabeauty.com&client=SHOPPING&size=32&type=FAVICON&fallback_opts=TYPE,SIZE,URL&nfrp=2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3433,41,DIV,0.0,DIV.PtFWkc,U,0.0,0.0,//*[@id='tsuid142']/div/div/g-inner-card/div[2]/div/div[2]/div/div/div[2]/div[1]/div/div/div/div/div,0.0,,,,,,,,FvuBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434,42,SPAN,0.0,DIV.FvuBY,U,0.0,0.0,//*[@id='tsuid142']/div/div/g-inner-card/div[2]/div/div[2]/div/div/div[2]/div[1]/div/div/div/div/div/span,0.0,,,,,,,,Zks41e,,,background-color:#FA903E;height:16px;width:16px;line-height:16px;font-size:14px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3435,37,SPAN,17.0,DIV.NemW5e,UOMA Beauty,101.375,11252.0,//*[@id='tsuid142']/div/div/g-inner-card/div[2]/div/div[2]/div/div/div[2]/div[1]/span,496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436,36,DIV,24.0,DIV.M0gUn,,128.0,11228.0,//*[@id='tsuid142']/div/div/g-inner-card/div[2]/div/div[2]/div/div/div[2]/div[2],517.0,,,,,,,,JwGc3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,33,SPAN,32.0,DIV.AbRgkc.UpysS,,112.0,11228.0,//*[@id='tsuid142']/div/div/g-inner-card/div[2]/div/div[2]/span,541.0,,,,,,,,FPRMZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,25,DIV,486.0,DIV.MhZJBd,"Pretty Comy Double-end Makeup Contour Sticks Easy To Wear Fine Texture Bronzers And Highlighters Sticks$6.87WWalmart - JoybuyDescription: 1. This product can help you draw a better makeup, so that you have a perfect makeup. 2. This product can be used to modify the makeup to make your face look more Three-dimensional. 3. This product is a combination of highlight and shadow, so you can modify the perfect makeup. 4. This product has a fine texture and can be well fitted to the face. 5. With this product, you can make your facial features more three-dimensional and make you more beautiful.",152.0,11376.0,//*[@id='rso']/div[1]/g-card/div/div[2]/div/div/div/g-card/div/div[2]/div/div[1]/g-scrolling-carousel/div/div[1]/div/div[72],251.0,,,,,,,,gXGikb wTrwWd,,Pretty Comy Double-end Makeup Contour Sticks Easy To Wear Fine Texture Bronzers And Highlighters Sticks. $6.87. Go to product viewer dialog for this item.,,,,,,,,,,,,,,,U5epZb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5327697356123985475,,,,,,,,,,,,,,,,,399769163745461038,4732485423797732249,71,576462697841333277,15216180382935092361,,,hg,,,CmdQcmV0dHkgQ29teSBEb3VibGUtZW5kIE1ha2V1cCBDb250b3VyIFN0aWNrcyBFYXN5IFRvIFdlYXIgRmluZSBUZXh0dXJlIEJyb256ZXJzIEFuZCBIaWdobGlnaHRlcnMgU3RpY2tzEAEiKQgAEQAAAAAAAAAAGgEwIhJ1bnVzZWQgcGx1cmFsIGZvcm0qADIDMC4wYlgKEzQ3MzI0ODU0MjM3OTc3MzIyNDkSEzUzMjc2OTczNTYxMjM5ODU0NzUyEjM5OTc2OTE2Mzc0NTQ2MTAzODoSNTc2NDYyNjk3ODQxMzMzMjc3SgJoZ1IAauQBCmdwcmV0dHkgY29teSBkb3VibGUtZW5kIG1ha2V1cCBjb250b3VyIHN0aWNrcyBlYXN5IHRvIHdlYXIgZmluZSB0ZXh0dXJlIGJyb256ZXJzIGFuZCBoaWdobGlnaHRlcnMgc3RpY2tzEnkady9zZWFyY2g_aGw9ZW4mcT1wcmV0dHkrY29teStkb3VibGUtZW5kK21ha2V1cCtjb250b3VyK3N0aWNrcytlYXN5K3RvK3dlYXIrZmluZSt0ZXh0dXJlK2Jyb256ZXJzK2FuZCtoaWdobGlnaHRlcnMrc3RpY2tzmgECaGeiAQMkNyv4AawCgAIAkAIAmgLsAQppaHR0cHM6Ly9lbmNyeXB0ZWQtdGJuMS5nc3RhdGljLmNvbS9zaG9wcGluZz9xPXRibjpBTmQ5R2NSc0czcTJ6VGc2dDhEWDl6Z2IyY3JUUHFqVTdFSHJKeTkwRVBsUTZNWW5GQVlIZXI4EMIDGMIDIPgEKJoIMgUIWxisAjpnUHJldHR5IENvbXkgRG91YmxlLWVuZCBNYWtldXAgQ29udG91ciBTdGlja3MgRWFzeSBUbyBXZWFyIEZpbmUgVGV4dHVyZSBCcm9uemVycyBBbmQgSGlnaGxpZ2h0ZXJzIFN0aWNrc0ACgAEBsgL7AQrxAQrsAQppaHR0cHM6Ly9lbmNyeXB0ZWQtdGJuMS5nc3RhdGljLmNvbS9zaG9wcGluZz9xPXRibjpBTmQ5R2NSc0czcTJ6VGc2dDhEWDl6Z2IyY3JUUHFqVTdFSHJKeTkwRVBsUTZNWW5GQVlIZXI4EMIDGMIDIPgEKJoIMgUIWxisAjpnUHJldHR5IENvbXkgRG91YmxlLWVuZCBNYWtldXAgQ29udG91ciBTdGlja3MgRWFzeSBUbyBXZWFyIEZpbmUgVGV4dHVyZSBCcm9uemVycyBBbmQgSGlnaGxpZ2h0ZXJzIFN0aWNrc0ACgAEBEAAQARisAiAA,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,26,DIV,486.0,DIV.gXGikb.wTrwWd,"Pretty Comy Double-end Makeup Contour Sticks Easy To Wear Fine Texture Bronzers And Highlighters Sticks$6.87WWalmart - JoybuyDescription: 1. This product can help you draw a better makeup, so that you have a perfect makeup. 2. This product can be used to modify the makeup to make your face look more Three-dimensional. 3. This product is a combination of highlight and shadow, so you can modify the perfect makeup. 4. This product has a fine texture and can be well fitted to the face. 5. With this product, you can make your facial features more three-dimensional and make you more beautiful.",152.0,11376.0,//*[@id='tsuid144'],251.0,,,,,,,,liKJmf,tsuid144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,27,DIV,486.0,DIV#tsuid144.liKJmf,"Pretty Comy Double-end Makeup Contour Sticks Easy To Wear Fine Texture Bronzers And Highlighters Sticks$6.87WWalmart - JoybuyDescription: 1. This product can help you draw a better makeup, so that you have a perfect makeup. 2. This product can be used to modify the makeup to make your face look more Three-dimensional. 3. This product is a combination of highlight and shadow, so you can modify the perfect makeup. 4. This product has a fine texture and can be well fitted to the face. 5. With this product, you can make your facial features more three-dimensional and make you more beautiful.",152.0,11376.0,//*[@id='tsuid144']/div,251.0,,,,,,,,liKJmf,,,,,,,,,,rcuQ6b:npT2md,yezgIc,,,,,2ahUKEwjFiYDf5v73AhU0mo4IHWIWAaAQlJIHKEd6BQgKEK0F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAoQrQU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441,28,DIV,486.0,DIV.liKJmf,"Pretty Comy Double-end Makeup Contour Sticks Easy To Wear Fine Texture Bronzers And Highlighters Sticks$6.87WWalmart - JoybuyDescription: 1. This product can help you draw a better makeup, so that you have a perfect makeup. 2. This product can be used to modify the makeup to make your face look more Three-dimensional. 3. This product is a combination of highlight and shadow, so you can modify the perfect makeup. 4. This product has a fine texture and can be well fitted to the face. 5. With this product, you can make your facial features more three-dimensional and make you more beautiful.",152.0,11376.0,//*[@id='tsuid144']/div/div,251.0,,,,,,,,liKJmf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442,29,G-INNER-CARD,486.0,DIV.liKJmf,"Pretty Comy Double-end Makeup Contour Sticks Easy To Wear Fine Texture Bronzers And Highlighters Sticks$6.87WWalmart - JoybuyDescription: 1. This product can help you draw a better makeup, so that you have a perfect makeup. 2. This product can be used to modify the makeup to make your face look more Three-dimensional. 3. This product is a combination of highlight and shadow, so you can modify the perfect makeup. 4. This product has a fine texture and can be well fitted to the face. 5. With this product, you can make your facial features more three-dimensional and make you more beautiful.",152.0,11376.0,//*[@id='tsuid144']/div/div/g-inner-card,251.0,,,,,,,,zj3nWc lJK4uc wOt4nf Wi7Vfd Nplhsf VoEfsd,,,,,,,,,,,,,,,,,rlaLld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443,30,DIV,152.0,G-INNER-CARD.zj3nWc.lJK4uc.wOt4nf.Wi7Vfd.Nplhsf.VoEfsd,,152.0,11376.0,//*[@id='tsuid144']/div/div/g-inner-card/div[1],251.0,,,,,,,,zRJZqe pbKIce,,,,,,,,,,,,,,,,,MgBjSb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444,31,DIV,152.0,DIV.zRJZqe.pbKIce,,152.0,11376.0,//*[@id='tsuid144']/div/div/g-inner-card/div[1]/div,251.0,,,,,,,,,,,,,,,,,,click:trigger.oLMRYb; clickmod:trigger.oLMRYb; auxclick:trigger.oLMRYb,,,,,,2ahUKEwjFiYDf5v73AhU0mo4IHWIWAaAQrYgGegUIChCvBQ,,link,0,,,,,,,,,,,,,,,,,,Go to product viewer for this item.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,32,DIV,152.0,DIV,,152.0,11376.0,//*[@id='tsuid144']/div/div/g-inner-card/div[1]/div/div[1],251.0,,,,,,,,w9XMH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446,33,G-IMG,152.0,DIV.w9XMH,,152.0,11376.0,//*[@id='tsuid144']/div/div/g-inner-card/div[1]/div/div[1]/g-img,251.0,,,,,,,,GW5Qcc ZGomKf,,,height:152px;width:152px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,34,IMG,152.0,G-IMG.GW5Qcc.ZGomKf,,152.0,11376.0,//*[@id='tsuid144']/div/div/g-inner-card/div[1]/div/div[1]/g-img/img,251.0,,,,,,,,YQ4gaf wA1Bge,,,,,,152,,152,,load:K1e2pe;BUYwVb:eNYuKb;LsLGHf:KpWyKc;rcuQ6b:npT2md,TSZEqd,,,,,,,,,,Pretty Comy Double-end Makeup Contour Sticks Easy To Wear Fine Texture Bronzers And Highlighters Sticks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRiruPwF2V6MrkBHk3NCjxYDOHekfoeoBlKRIlqZAsh3SwTJtLz-1zu3bT8phYxCNARYvCXLLs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,32,DIV,152.0,DIV,,152.0,11376.0,//*[@id='tsuid144']/div/div/g-inner-card/div[1]/div/div[2],251.0,,,,,,,,yLpHtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,30,DIV,334.0,G-INNER-CARD.zj3nWc.lJK4uc.wOt4nf.Wi7Vfd.Nplhsf.VoEfsd,"Pretty Comy Double-end Makeup Contour Sticks Easy To Wear Fine Texture Bronzers And Highlighters Sticks$6.87WWalmart - JoybuyDescription: 1. This product can help you draw a better makeup, so that you have a perfect makeup. 2. This product can be used to modify the makeup to make your face look more Three-dimensional. 3. This product is a combination of highlight and shadow, so you can modify the perfect makeup. 4. This product has a fine texture and can be well fitted to the face. 5. With this product, you can make your facial features more three-dimensional and make you more beautiful.",152.0,11376.0,//*[@id='tsuid144']/div/div/g-inner-card/div[2],403.0,,,,,,,,NcgzWb Nplhsf,,,,,,,,,,,,,,,,,f2d3ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,31,DIV,158.0,DIV.NcgzWb.Nplhsf,Pretty Comy Double-end Makeup Contour Sticks Easy To Wear Fine Texture Bronzers And Highlighters Sticks$6.87WWalmart - Joybuy,128.0,11388.0,//*[@id='tsuid144']/div/div/g-inner-card/div[2]/div[1],415.0,,,,,,,,Nplhsf,,,,,,,,,,click:trigger.oLMRYb; clickmod:trigger.oLMRYb; auxclick:trigger.oLMRYb,,,,,,2ahUKEwjFiYDf5v73AhU0mo4IHWIWAaAQrogGegUIChCwBQ,,link,0,,,,,,,,,,,,,,,,,,Go to product viewer for this item.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,32,DIV,48.0,DIV.Nplhsf,Pretty Comy Double-end Makeup Contour Sticks Easy To Wear Fine Texture Bronzers And Highlighters Sticks,128.0,11388.0,//*[@id='tsuid144']/div/div/g-inner-card/div[2]/div[1]/div[1],415.0,,,,,,,,sjNxlc PZOoVe Ru28Ob,,,,,,,,,,,,,,,,,r4nke,heading,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,33,SPAN,185.0,DIV.sjNxlc.PZOoVe.Ru28Ob,Pretty Comy Double-end Makeup Contour Sticks Easy To Wear Fine Texture Bronzers And Highlighters Sticks,120.9375,11388.0,//*[@id='tsuid144']/div/div/g-inner-card/div[2]/div[1]/div[1]/span,418.0,,,,,,,,,,,,,,,,,,,,,,,,,,link,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,32,DIV,104.0,DIV.Nplhsf,$6.87WWalmart - Joybuy,128.0,11388.0,//*[@id='tsuid144']/div/div/g-inner-card/div[2]/div[1]/div[2],469.0,,,,,,,,AbRgkc UpysS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,33,DIV,72.0,DIV.AbRgkc.UpysS,$6.87WWalmart - Joybuy,128.0,11388.0,//*[@id='tsuid144']/div/div/g-inner-card/div[2]/div[1]/div[2]/div,469.0,,,,,,,,Vb9vaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455,34,DIV,72.0,DIV.Vb9vaf,$6.87WWalmart - Joybuy,128.0,11388.0,//*[@id='tsuid144']/div/div/g-inner-card/div[2]/div[1]/div[2]/div/div,469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,35,DIV,24.0,DIV,$6.87,128.0,11388.0,//*[@id='tsuid144']/div/div/g-inner-card/div[2]/div[1]/div[2]/div/div/div[1],469.0,,,,,,,,vy5bA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,36,SPAN,17.0,DIV.vy5bA,$6.87,40.046875,11388.0,//*[@id='tsuid144']/div/div/g-inner-card/div[2]/div[1]/div[2]/div/div/div[1]/span,472.0,,,,,,,,Ca9OG,,,,,,,,,,,,,,,,,HWyexd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,35,DIV,48.0,DIV,WWalmart - Joybuy,128.0,11388.0,//*[@id='tsuid144']/div/div/g-inner-card/div[2]/div[1]/div[2]/div/div/div[2],493.0,,,,,,,,M0gUn,,,,,,,,,,,,,,,,,aPyIbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
