,depth,element,height,parentNode,text,width,x,xpath,y,attributes.content,attributes.name,attributes.data-iml,attributes.href,attributes.nonce,attributes.rel,attributes.type,attributes.data-ilt,attributes.data-oq,attributes.data-swh,attributes.data-ueh,attributes.jsaction,attributes.jscontroller,attributes.style,attributes.class,attributes.data-ved,attributes.aria-label,attributes.aria-hidden,attributes.role,attributes.tabindex,attributes.alt,attributes.data-atf,attributes.data-frt,attributes.src,attributes.action,attributes.autocomplete,attributes.id,attributes.value,attributes.autocapitalize,attributes.autocorrect,price,attributes.data-ogsr-up,attributes.data-ogsr-alt,attributes.data-ogsr-fb,attributes.aria-expanded,attributes.focusable,attributes.viewBox,attributes.target,attributes.data-align,attributes.data-class,attributes.data-parent-id,attributes.data-internal-precise,attributes.aria-pressed,attributes.data-url,attributes.eid,attributes.data-hveid,attributes.data-is-grid-offer,attributes.data-shntl,attributes.colspan,attributes.data-ei,attributes.data-ucsi
182,17,TD,33.0,TR,$9.25,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[1]/td[2],222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$9.25,,,,,,,,,,,,,,,,,,,,
183,16,TR,33.0,TBODY,Est. taxEstimated Tax$0.00,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[2],255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,17,TD,33.0,TR,Est. taxEstimated Tax,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[2]/td[1],255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,18,SPAN,15.0,TD,Est. tax,43.359375,805.40625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[2]/td[1]/span[1],264.0,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,17,TD,33.0,TR,$0.00,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[2]/td[2],255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.00,,,,,,,,,,,,,,,,,,,,
187,16,TR,17.0,TBODY,,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[3],288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,17,TD,17.0,TR,,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[3]/td,288.0,,,,,,,,,,,,,,,VxXD7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
189,16,TR,33.0,TBODY,Total price$19.20,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[4],305.0,,,,,,,,,,,,,,,zVt0cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,17,TD,33.0,TR.zVt0cd,Total price,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[4]/td[1],305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,17,TD,33.0,TR.zVt0cd,$19.20,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div/div[2]/table/tbody/tr[4]/td[2],305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$19.20,,,,,,,,,,,,,,,,,,,,
192,11,TD,74.0,TR.sh-osd__offer-row,Visit siteOpens in a new window,225.0,771.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[5],317.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,12,DIV,32.0,TD.SH30Lb,Visit siteOpens in a new window,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[5]/div,338.0,,,,,,,,,,,,,,,UAVKwf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,13,A,15.0,DIV.UAVKwf,Visit siteOpens in a new window,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[5]/div/a,346.0,,,,/url?q=https://www.myvitabath.com/cool-spearmint-thyme-epsom-salts-36-oz-1-kg/&sa=U&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ1ykIJg&usg=AOvVaw2q40T_3b61X8DuT3vSHhKO,,noopener,,,,,,,,,shntl FkMp,,,,,,,,,,,,,,,,,,,,,,,_blank,,,,,,,,,,,,,
195,14,DIV,32.0,A.shntl.FkMp,Visit site,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[5]/div/a/div,338.0,,,,,,,,,,,,,,,Kl9jM UKKY9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,14,SPAN,85.0,A.shntl.FkMp,Opens in a new window,0.0,972.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[5]/div/a/span,338.0,,,,,,,,,,,,,,,uFWrCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,10,TR,57.0,TBODY#sh-osd__online-sellers-cont,"eBay - 433433Opens in a new windowFree delivery by Wed, May 18$21.99$23.31Item price$21.99Shipping$0.00Est. taxEstimated Tax$1.32Total price$23.31Visit siteOpens in a new window",957.0,39.0,//*[@id='sh-osd__online-sellers-cont']/tr[2],391.0,,,,,,,,,,,,,d5bMlb,,sh-osd__offer-row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,true,,,,
198,11,TD,57.0,TR.sh-osd__offer-row,eBay - 433433Opens in a new window,248.0,39.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[1],391.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,12,DIV,17.0,TD.SH30Lb,eBay - 433433Opens in a new window,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[1]/div[1],411.0,,,,,,,,,,,,,,,kPMwsc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,13,A,17.0,DIV.kPMwsc,eBay - 433433Opens in a new window,84.578125,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[1]/div[1]/a,411.0,,,,/url?q=https://www.ebay.com/itm/273547192666%3Fchn%3Dps%26mkevt%3D1%26mkcid%3D28&sa=U&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ2ykIKA&usg=AOvVaw0BeHJWduTgKpinpQPrD8FB,,noopener,,,,,,,,,b5ycib shntl,,,,,,,,,,,,,,,,,,,,,,,_blank,,,,,,,,,,,,,
201,14,SPAN,85.0,A.b5ycib.shntl,Opens in a new window,0.0,147.578125,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[1]/div[1]/a/span,411.0,,,,,,,,,,,,,,,uFWrCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,12,DIV,0.0,TD.SH30Lb,,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[1]/div[2],433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,12,DIV,0.0,TD.SH30Lb,,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[1]/div[3],433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,11,TD,57.0,TR.sh-osd__offer-row,"Free delivery by Wed, May 18",270.0,287.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[2],391.0,,,,,,,,,,,,,,,SH30Lb yGibJf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,12,DIV,17.0,TD.SH30Lb.yGibJf,"Free delivery by Wed, May 18",222.0,311.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[2]/div,411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,11,TD,57.0,TR.sh-osd__offer-row,$21.99,106.0,557.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[3],391.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,$21.99,,,,,,,,,,,,,,,,,,,,
207,12,SPAN,16.0,TD.SH30Lb,$21.99,46.828125,581.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[3]/span,411.0,,,,,,,,,,,,,,,g9WBQb fObmGc,,,,,,,,,,,,,,,,$21.99,,,,,,,,,,,,,,,,,,,,
208,11,TD,57.0,TR.sh-osd__offer-row,$23.31Item price$21.99Shipping$0.00Est. taxEstimated Tax$1.32Total price$23.31,108.0,663.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4],391.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,12,DIV,17.0,TD.SH30Lb,$23.31Item price$21.99Shipping$0.00Est. taxEstimated Tax$1.32Total price$23.31,57.765625,687.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div,411.0,,,,,,,,,,,,focus:pmAS9c;mouseover:pmAS9c;blur:YJ8gJe;mouseout:dq0hvd,ljYWoe,,OXSgvc,,,,button,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,13,DIV,17.0,DIV.OXSgvc,$23.31,57.765625,687.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[1],411.0,,,,,,,,,,,,,,,drzWO,,,,,,,,,,,,,,,,$23.31,,,,,,,,,,,,,,,,,,,,
211,14,DIV,12.0,DIV.drzWO,,12.0,732.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[1]/div,413.0,,,,,,,,,,,,,,background-image:url(/images/nav_logo321.webp);background-repeat:no-repeat;background-position:-107px -99px;height:12px;width:12px;display:inline-block,Ph9Jpb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,13,DIV,181.0,DIV.OXSgvc,Item price$21.99Shipping$0.00Est. taxEstimated Tax$1.32Total price$23.31,164.0,764.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2],271.0,,,,,,,,,,,,,,visibility:hidden,vF00ne sh-osd__content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,14,DIV,40.0,DIV.vF00ne.sh-osd__content,,20.0,744.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/div,401.0,,,,,,,,,,,,,,,wA4cr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,15,DIV,28.2843017578125,DIV.wA4cr,,28.2843017578125,750.6234741210938,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/div/div,406.85784912109375,,,,,,,,,,,,,,,RgWChf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,14,TABLE,149.0,DIV.vF00ne.sh-osd__content,Item price$21.99Shipping$0.00Est. taxEstimated Tax$1.32Total price$23.31,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table,287.0,,,,,,,,,,,,,,,SuutWb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,15,TBODY,149.0,TABLE.SuutWb,Item price$21.99Shipping$0.00Est. taxEstimated Tax$1.32Total price$23.31,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,16,TR,33.0,TBODY,Item price$21.99,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[1],287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,17,TD,33.0,TR,Item price,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[1]/td[1],287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,17,TD,33.0,TR,$21.99,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[1]/td[2],287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$21.99,,,,,,,,,,,,,,,,,,,,
220,16,TR,33.0,TBODY,Shipping$0.00,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[2],320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,17,TD,33.0,TR,Shipping,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[2]/td[1],320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,17,TD,33.0,TR,$0.00,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[2]/td[2],320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.00,,,,,,,,,,,,,,,,,,,,
223,16,TR,33.0,TBODY,Est. taxEstimated Tax$1.32,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[3],353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,17,TD,33.0,TR,Est. taxEstimated Tax,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[3]/td[1],353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,18,SPAN,15.0,TD,Est. tax,43.359375,805.40625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[3]/td[1]/span[1],362.0,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,17,TD,33.0,TR,$1.32,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[3]/td[2],353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$1.32,,,,,,,,,,,,,,,,,,,,
227,16,TR,17.0,TBODY,,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[4],386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,17,TD,17.0,TR,,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[4]/td,386.0,,,,,,,,,,,,,,,VxXD7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
229,16,TR,33.0,TBODY,Total price$23.31,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[5],403.0,,,,,,,,,,,,,,,zVt0cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,17,TD,33.0,TR.zVt0cd,Total price,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[5]/td[1],403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,17,TD,33.0,TR.zVt0cd,$23.31,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[4]/div/div[2]/table/tbody/tr[5]/td[2],403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$23.31,,,,,,,,,,,,,,,,,,,,
232,11,TD,57.0,TR.sh-osd__offer-row,Visit siteOpens in a new window,225.0,771.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[5],391.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,12,DIV,32.0,TD.SH30Lb,Visit siteOpens in a new window,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[5]/div,404.0,,,,,,,,,,,,,,,UAVKwf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,13,A,15.0,DIV.UAVKwf,Visit siteOpens in a new window,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[5]/div/a,412.0,,,,/url?q=https://www.ebay.com/itm/273547192666%3Fchn%3Dps%26mkevt%3D1%26mkcid%3D28&sa=U&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ1ykIKQ&usg=AOvVaw0eyP-HhYLUUzmc9D6046ar,,noopener,,,,,,,,,shntl FkMp,,,,,,,,,,,,,,,,,,,,,,,_blank,,,,,,,,,,,,,
235,14,DIV,32.0,A.shntl.FkMp,Visit site,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[5]/div/a/div,404.0,,,,,,,,,,,,,,,Kl9jM UKKY9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,14,SPAN,85.0,A.shntl.FkMp,Opens in a new window,0.0,972.0,//*[@id='sh-osd__online-sellers-cont']/tr[2]/td[5]/div/a/span,404.0,,,,,,,,,,,,,,,uFWrCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,10,TR,57.0,TBODY#sh-osd__online-sellers-cont,truegether.com/user/433433.htmlOpens in a new windowFree delivery$21.55$21.55Item price$21.55Shipping$0.00Est. taxEstimated Tax$0.00Total price$21.55Visit siteOpens in a new window,957.0,39.0,//*[@id='sh-osd__online-sellers-cont']/tr[3],448.0,,,,,,,,,,,,,d5bMlb,,sh-osd__offer-row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,true,,,,
238,11,TD,57.0,TR.sh-osd__offer-row,truegether.com/user/433433.htmlOpens in a new window,248.0,39.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[1],448.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,12,DIV,17.0,TD.SH30Lb,truegether.com/user/433433.htmlOpens in a new window,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[1]/div[1],468.0,,,,,,,,,,,,,,,kPMwsc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,13,A,17.0,DIV.kPMwsc,truegether.com/user/433433.htmlOpens in a new window,190.78125,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[1]/div[1]/a,468.0,,,,/url?q=https://www.truegether.com/listing.html%3Fid%3DUSER.315aed42-f13f-4e30-8f4a-adbe9cbe19aa&sa=U&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ2ykIKw&usg=AOvVaw1FypCsKFogNpQL15DGEcBY,,noopener,,,,,,,,,b5ycib shntl,,,,,,,,,,,,,,,,,,,,,,,_blank,,,,,,,,,,,,,
241,14,SPAN,85.0,A.b5ycib.shntl,Opens in a new window,0.0,253.78125,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[1]/div[1]/a/span,468.0,,,,,,,,,,,,,,,uFWrCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,12,DIV,0.0,TD.SH30Lb,,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[1]/div[2],490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,12,DIV,0.0,TD.SH30Lb,,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[1]/div[3],490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,11,TD,57.0,TR.sh-osd__offer-row,Free delivery,270.0,287.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[2],448.0,,,,,,,,,,,,,,,SH30Lb yGibJf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,12,DIV,17.0,TD.SH30Lb.yGibJf,Free delivery,222.0,311.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[2]/div,468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,11,TD,57.0,TR.sh-osd__offer-row,$21.55,106.0,557.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[3],448.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,$21.55,,,,,,,,,,,,,,,,,,,,
247,12,SPAN,16.0,TD.SH30Lb,$21.55,46.828125,581.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[3]/span,468.0,,,,,,,,,,,,,,,g9WBQb fObmGc,,,,,,,,,,,,,,,,$21.55,,,,,,,,,,,,,,,,,,,,
248,11,TD,57.0,TR.sh-osd__offer-row,$21.55Item price$21.55Shipping$0.00Est. taxEstimated Tax$0.00Total price$21.55,108.0,663.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4],448.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,12,DIV,17.0,TD.SH30Lb,$21.55Item price$21.55Shipping$0.00Est. taxEstimated Tax$0.00Total price$21.55,57.765625,687.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div,468.0,,,,,,,,,,,,focus:pmAS9c;mouseover:pmAS9c;blur:YJ8gJe;mouseout:dq0hvd,ljYWoe,,OXSgvc,,,,button,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,13,DIV,17.0,DIV.OXSgvc,$21.55,57.765625,687.0,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[1],468.0,,,,,,,,,,,,,,,drzWO,,,,,,,,,,,,,,,,$21.55,,,,,,,,,,,,,,,,,,,,
251,14,DIV,12.0,DIV.drzWO,,12.0,732.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[1]/div,470.0,,,,,,,,,,,,,,background-image:url(/images/nav_logo321.webp);background-repeat:no-repeat;background-position:-107px -99px;height:12px;width:12px;display:inline-block,Ph9Jpb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,13,DIV,181.0,DIV.OXSgvc,Item price$21.55Shipping$0.00Est. taxEstimated Tax$0.00Total price$21.55,164.0,764.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2],328.0,,,,,,,,,,,,,,visibility:hidden,vF00ne sh-osd__content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,14,DIV,40.0,DIV.vF00ne.sh-osd__content,,20.0,744.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/div,458.0,,,,,,,,,,,,,,,wA4cr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,15,DIV,28.2843017578125,DIV.wA4cr,,28.2843017578125,750.6234741210938,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/div/div,463.85784912109375,,,,,,,,,,,,,,,RgWChf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,14,TABLE,149.0,DIV.vF00ne.sh-osd__content,Item price$21.55Shipping$0.00Est. taxEstimated Tax$0.00Total price$21.55,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table,344.0,,,,,,,,,,,,,,,SuutWb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,15,TBODY,149.0,TABLE.SuutWb,Item price$21.55Shipping$0.00Est. taxEstimated Tax$0.00Total price$21.55,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody,344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,16,TR,33.0,TBODY,Item price$21.55,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[1],344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,17,TD,33.0,TR,Item price,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[1]/td[1],344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,17,TD,33.0,TR,$21.55,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[1]/td[2],344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$21.55,,,,,,,,,,,,,,,,,,,,
260,16,TR,33.0,TBODY,Shipping$0.00,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[2],377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,17,TD,33.0,TR,Shipping,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[2]/td[1],377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,17,TD,33.0,TR,$0.00,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[2]/td[2],377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.00,,,,,,,,,,,,,,,,,,,,
263,16,TR,33.0,TBODY,Est. taxEstimated Tax$0.00,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[3],410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,17,TD,33.0,TR,Est. taxEstimated Tax,76.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[3]/td[1],410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,18,SPAN,15.0,TD,Est. tax,43.359375,805.40625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[3]/td[1]/span[1],419.0,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,17,TD,33.0,TR,$0.00,56.0,856.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[3]/td[2],410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.00,,,,,,,,,,,,,,,,,,,,
267,16,TR,17.0,TBODY,,132.0,780.765625,//*[@id='sh-osd__online-sellers-cont']/tr[3]/td[4]/div/div[2]/table/tbody/tr[4],443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
