,depth,element,height,parentNode,text,width,x,xpath,y,attributes.charset,attributes.content,attributes.name,attributes.href,attributes.rel,attributes.sizes,attributes.itemprop,attributes.class,attributes.id,attributes.aria-label,attributes.style,attributes.data-ogsr-up,attributes.target,attributes.height,attributes.viewBox,attributes.width,attributes.xmlns,attributes.jsaction,attributes.jscontroller,attributes.jsdata,attributes.aria-controls,attributes.aria-expanded,attributes.aria-haspopup,attributes.data-ved,attributes.jsname,attributes.role,attributes.tabindex,attributes.aria-hidden,attributes.alt,attributes.src,attributes.enable-background,attributes.focusable,attributes.ping,attributes.action,attributes.data-submitfalse,attributes.method,attributes.jsmodel,attributes.type,attributes.aria-autocomplete,attributes.autocapitalize,attributes.autocomplete,attributes.autocorrect,attributes.maxlength,attributes.spellcheck,attributes.title,attributes.value,attributes.data-input-has-text,attributes.data-view-type,attributes.data-is-ios-gsa,attributes.data-async-context,attributes.data-async-context-required,attributes.data-async-type,attributes.data-jiis,attributes.aria-current,attributes.data-hveid,attributes.data-short-label,attributes.data-spl,attributes.data-pla,attributes.aria-level,attributes.data-async-trigger,attributes.data-async-method,attributes.data-bimgw,attributes.data-container-id,attributes.data-easag,attributes.data-ebimg,attributes.data-esivpe,attributes.data-essag,attributes.data-handleswipegrow,attributes.data-iaq,attributes.data-immersivepurplelinks,attributes.data-ivpess,attributes.data-numplao,attributes.data-prehandle,attributes.data-puhws,attributes.data-swipegrowheight,attributes.data-swipegrowsettf,attributes.data-swipegrowth,attributes.data-swipegrowthntl,attributes.data-webstandard,attributes.data-aqid,attributes.data-uss,attributes.jsshadow,attributes.jsslot,attributes.data-fp-link,attributes.data-catalog-id,attributes.data-merchant-id,attributes.data-mobile-regular-npack-pla-unit-height,attributes.data-offer-docid,attributes.data-offer-id,attributes.data-pla-unit-height-with-sra,attributes.data-product-docid,attributes.data-slot,attributes.data-atf,attributes.data-frt,price,attributes.data-index,attributes.data-nohref,attributes.data-tab-index,attributes.__is_owner,attributes.jsowner,attributes.data-lia-cluster-id,attributes.data-site-cluster-id,attributes.data-variant-group-id,attributes.data-bigimageurl,attributes.data-ih,attributes.data-iw,attributes.data-smr-hint,attributes.data-smr-url,attributes.data-restore,attributes.data-ss,attributes.data-adapt-width-with-js,attributes.data-unselected-text-color,attributes.aria-selected,attributes.data-uiis,attributes.data-query,attributes.aria-labelledby,attributes.placeholder,attributes.aria-valuetext,attributes.data-sokoban-container,attributes.data-header-feature,attributes.data-content-feature,attributes.data-initq,attributes.data-it,attributes.data-qc,attributes.data-bs,attributes.data-sgrd,attributes.data-lk,attributes.data-q,attributes.data-uda,attributes.data-md,attributes.data-tts,attributes.data-tts-text,attributes.data-attrid,attributes.data-async-fc,attributes.data-async-fcv,attributes.data-async-ons,attributes.data-enable-product-traversal,attributes.data-ft,attributes.data-num-of-products,attributes.data-serialized-chip-data-in-stick-param,attributes.data-sti,attributes.data-stick-param,attributes.data-enable-reviews-cache,attributes.data-feature-type,attributes.data-gl,attributes.data-ipn,attributes.data-pge,attributes.data-ppn,attributes.decode-data-ved,attributes.data-cid,attributes.data-focus,attributes.data-gid,attributes.data-iid,attributes.data-mid,attributes.data-oid,attributes.data-pid,attributes.data-pvf,attributes.data-pvt,attributes.data-rds,attributes.data-siid,attributes.data-spdr,attributes.data-upa,attributes.data-vc,attributes.data-vsc,attributes.aria-live,attributes.data-async-rclass,attributes.data-rtc,attributes.data-url,attributes.data-closelabel,attributes.data-expand-on-click,attributes.data-openlabel,attributes.data-dir,attributes.data-carousel-padding,attributes.data-has-lerp,attributes.data-visible,attributes.data-id,attributes.data-dc,attributes.data-dw,attributes.aria-pressed,attributes.data-ex_istate,attributes.data-m_r,attributes.data-m_t,attributes.data-rc_q,attributes.data-rc_ui,attributes.data-ru_gwp,attributes.data-ru_q,attributes.data-trex_id,attributes.data-d,attributes.data-sp,attributes.data-pfp,attributes.data-ad-tracking-url,attributes.data-enable-scroll-snap,attributes.data-ludocid,attributes.data-page-horizontal-margin,attributes.data-prefetch-phdesc,attributes.data-query-intent,attributes.data-rc_f,attributes.data-rc_ludocids,attributes.data-ru_lqi,attributes.data-ru_phdesc,attributes.data-lkt,attributes.data-lqi,attributes.data-src,attributes.data-cpi,attributes.data-phdesc,attributes.data-p,attributes.data-f,attributes.data-fm,attributes.data-fc,attributes.data-sd,attributes.data-xu-flt-unit,attributes.data-u,attributes.data-ei,attributes.data-ucsi,attributes.data-pcs,attributes.data-biw,attributes.data-eom-state,attributes.data-dismiss,attributes.data-bucket,attributes.data-psd-ssc,attributes.data-mobile
220,21,DIV,0,SPAN#aiis0.aii,,12,1007,//*[@id='gws-ads-adinfo__wta_async_post'],169,,,,,,,,yp,gws-ads-adinfo__wta_async_post,,,,,,,,,,,,,,,2ahUKEwjCtOLL5v73AhU-nI4IHbj3CQIQqa8FegQIARAE,rGf40e,,,,,,,,,,,,,,,,,,,,,,,,,,wtad,wtap,up,,,,,,,,stateful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,21,DIV,37,SPAN#aiis0.aii,,33,1007,//*[@id='aiis0']/div[2],161,,,,,,,,YMEk9e r2fjmd MoRL7 HbX59e uYZpsf,,Why these ads?,,,,,,,,B2ovp,,,,,,2ahUKEwjCtOLL5v73AhU-nI4IHbj3CQIQtpYBegQIARAF,,button,0,,,,,,,,,,,,,,,,,,Why these ads?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,22,SPAN,18,DIV.YMEk9e.r2fjmd.MoRL7.HbX59e.uYZpsf,,18,1007,//*[@id='aiis0']/div[2]/span,172,,,,,,,,wFzzqc z1asCe SaPW2b,,,height:18px;line-height:18px;width:18px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,23,svg,18,SPAN.wFzzqc.z1asCe.SaPW2b,,18,1007,//*[@id='aiis0']/div[2]/span/svg,172,,,,,,,,,,,,,,,0 0 24 24,,http://www.w3.org/2000/svg,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,13,OL,359,DIV,Pick up tomorrowTarte - Maneater Mascara - Black$24.00Ulta Beauty(9k+)View moreTarte - Maneater Magnetic Volumptuous Mascara .30 Ounce Black Full Size$20.34Amazon.comView moreThrive Liquid Lash Extensions Mascara in Brynn (Black) | Thrive Causemetics | Best Lengthening Mascara for Sensitive Eyes & Thin Lashes$24.00Thrive Causemetics(9k+)View moreView all$24.00(9k+)Tarte - Maneater Mascara - BlackUlta BeautyPick up tomorrowVisit SiteRating for Ulta Beauty4.8/5RETURNS60 days for most items60 daysMore from Ulta Beauty$20.34Tarte - Maneater Magnetic Volumptuous Mascara .30 Ounce Black Full SizeAmazon.comVisit SiteMore from Amazon.com$24.00(9k+)Thrive Liquid Lash Extensions Mascara in Brynn (Black) | Thrive Causemetics | Best Lengthening Mascara for Sensitive Eyes & Thin LashesThrive CausemeticsVisit SiteRating for Thrive Causemetics4.6/5DELIVERY6-13 daysRETURNS60 days for most items60 daysMore from Thrive CausemeticsNothing to see hereSwipe left or right to see more productsRelated itemsOverviewStoreDetailsReviewsAdsBACK TO TOPBACK TO TOPNo ratings found.           Find answers in reviews              No reviews found.BACK TO TOP,1035,0,//*[@id='tvcap']/div/div/div/ol,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,14,LI,359,OL,Pick up tomorrowTarte - Maneater Mascara - Black$24.00Ulta Beauty(9k+)View moreTarte - Maneater Magnetic Volumptuous Mascara .30 Ounce Black Full Size$20.34Amazon.comView moreThrive Liquid Lash Extensions Mascara in Brynn (Black) | Thrive Causemetics | Best Lengthening Mascara for Sensitive Eyes & Thin Lashes$24.00Thrive Causemetics(9k+)View moreView all$24.00(9k+)Tarte - Maneater Mascara - BlackUlta BeautyPick up tomorrowVisit SiteRating for Ulta Beauty4.8/5RETURNS60 days for most items60 daysMore from Ulta Beauty$20.34Tarte - Maneater Magnetic Volumptuous Mascara .30 Ounce Black Full SizeAmazon.comVisit SiteMore from Amazon.com$24.00(9k+)Thrive Liquid Lash Extensions Mascara in Brynn (Black) | Thrive Causemetics | Best Lengthening Mascara for Sensitive Eyes & Thin LashesThrive CausemeticsVisit SiteRating for Thrive Causemetics4.6/5DELIVERY6-13 daysRETURNS60 days for most items60 daysMore from Thrive CausemeticsNothing to see hereSwipe left or right to see more productsRelated itemsOverviewStoreDetailsReviewsAdsBACK TO TOPBACK TO TOPNo ratings found.           Find answers in reviews              No reviews found.BACK TO TOP,1035,0,//*[@id='tvcap']/div/div/div/ol/li,207,,,,,,,,LLC6Eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,15,DIV,359,LI.LLC6Eb,Pick up tomorrowTarte - Maneater Mascara - Black$24.00Ulta Beauty(9k+)View moreTarte - Maneater Magnetic Volumptuous Mascara .30 Ounce Black Full Size$20.34Amazon.comView moreThrive Liquid Lash Extensions Mascara in Brynn (Black) | Thrive Causemetics | Best Lengthening Mascara for Sensitive Eyes & Thin Lashes$24.00Thrive Causemetics(9k+)View moreView all,1035,0,//*[@id='_9E2QYsJqvri69A-476cQ1'],207,,,,,,,,XPKTxb pla-container,_9E2QYsJqvri69A-476cQ1,,,,,,,,,rcuQ6b:npT2md;x1nxfc:sqkwfc;s3sIFc:Mu6Lhd;error:YQPBec,amiBHe,,,,,,,region,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,_9E2QYsJqvri69A-476cQ1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12,2,FALSE,0,328,TRUE,74,3,dns-prefetch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,16,DIV,359,DIV#_9E2QYsJqvri69A-476cQ1.XPKTxb.pla-container,Pick up tomorrowTarte - Maneater Mascara - Black$24.00Ulta Beauty(9k+)View moreTarte - Maneater Magnetic Volumptuous Mascara .30 Ounce Black Full Size$20.34Amazon.comView moreThrive Liquid Lash Extensions Mascara in Brynn (Black) | Thrive Causemetics | Best Lengthening Mascara for Sensitive Eyes & Thin Lashes$24.00Thrive Causemetics(9k+)View moreView all,1035,0,//*[@id='_9E2QYsJqvri69A-476cQ1']/div,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,17,DIV,359,DIV,Pick up tomorrowTarte - Maneater Mascara - Black$24.00Ulta Beauty(9k+)View moreTarte - Maneater Magnetic Volumptuous Mascara .30 Ounce Black Full Size$20.34Amazon.comView moreThrive Liquid Lash Extensions Mascara in Brynn (Black) | Thrive Causemetics | Best Lengthening Mascara for Sensitive Eyes & Thin Lashes$24.00Thrive Causemetics(9k+)View moreView all,1035,0,//*[@id='_9E2QYsJqvri69A-476cQ1']/div/div,207,,,,,,,,itG22d pla-xpnd wCtv9b,,,,,,,,,,rcuQ6b:npT2md;wEBN6:m1oVgf,IqfUCf,EgJCz;_;AOsFPk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9E2QYuPICvjAtOUPjfGnoA0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,18,G-SCROLLING-CAROUSEL,358,DIV.itG22d.pla-xpnd.wCtv9b,Pick up tomorrowTarte - Maneater Mascara - Black$24.00Ulta Beauty(9k+)View moreTarte - Maneater Magnetic Volumptuous Mascara .30 Ounce Black Full Size$20.34Amazon.comView moreThrive Liquid Lash Extensions Mascara in Brynn (Black) | Thrive Causemetics | Best Lengthening Mascara for Sensitive Eyes & Thin Lashes$24.00Thrive Causemetics(9k+)View moreView all,1035,0,//*[@id='_9E2QYsJqvri69A-476cQ1']/div/div/g-scrolling-carousel,208,,,,,,,,kQ9KOd,,,,,,,,,,OaAmdd:EDKYjb;JnGzAc:aJ8u7;qVN0Rc:nnsrCf;EormBc:HFYvKc;gEKQDb:yUtVib;keydown:uYT2Vb;rcuQ6b:npT2md;lnkFzb:jCOVSe,pgCXqb,JcTXNb;_;AOsFPo,,,,2ahUKEwjCtOLL5v73AhU-nI4IHbj3CQIQlCl6BAgBEAc,K9a4Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,19,DIV,378,G-SCROLLING-CAROUSEL.kQ9KOd,Pick up tomorrowTarte - Maneater Mascara - Black$24.00Ulta Beauty(9k+)View moreTarte - Maneater Magnetic Volumptuous Mascara .30 Ounce Black Full Size$20.34Amazon.comView moreThrive Liquid Lash Extensions Mascara in Brynn (Black) | Thrive Causemetics | Best Lengthening Mascara for Sensitive Eyes & Thin Lashes$24.00Thrive Causemetics(9k+)View moreView all,1035,0,//*[@id='_9E2QYsJqvri69A-476cQ1']/div/div/g-scrolling-carousel/div,208,,,,,,,,mR2gOd Y3nRse,,,overflow-x: auto;,,,,,,,t3L5Dd:OR1BUb,,,,,,,haAclf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,20,DIV,358,DIV.mR2gOd.Y3nRse,Pick up tomorrowTarte - Maneater Mascara - Black$24.00Ulta Beauty(9k+)View moreTarte - Maneater Magnetic Volumptuous Mascara .30 Ounce Black Full Size$20.34Amazon.comView moreThrive Liquid Lash Extensions Mascara in Brynn (Black) | Thrive Causemetics | Best Lengthening Mascara for Sensitive Eyes & Thin Lashes$24.00Thrive Causemetics(9k+)View moreView all,616,0,//*[@id='_9E2QYsJqvri69A-476cQ1']/div/div/g-scrolling-carousel/div/div[1],208,,,,,,,,EDblX DAVP1 qIfKhf yUxSId,,,,,,,,,,,,,,,,,s2gQvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,21,G-INNER-CARD,337,DIV.EDblX.DAVP1.qIfKhf.yUxSId,Pick up tomorrowTarte - Maneater Mascara - Black$24.00Ulta Beauty(9k+)View more,152,16,//*[@id='_9E2QYsJqvri69A-476cQ1']/div/div/g-scrolling-carousel/div/div[1]/g-inner-card[1],213,,,,,,,,pla-unit-container VoEfsd,,,width:152px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,22,DIV,304,G-INNER-CARD.pla-unit-container.VoEfsd,Pick up tomorrowTarte - Maneater Mascara - Black$24.00Ulta Beauty(9k+),152,16,//*[@id='_9E2QYsJqvri69A-476cQ1']/div/div/g-scrolling-carousel/div/div[1]/g-inner-card[1]/div[1],213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAEQCg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,23,DIV,304,DIV,Pick up tomorrowTarte - Maneater Mascara - Black$24.00Ulta Beauty(9k+),152,16,//*[@id='_9E2QYsJqvri69A-476cQ1']/div/div/g-scrolling-carousel/div/div[1]/g-inner-card[1]/div[1]/div,213,,,,,,,,Mckyte,,,height:304px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,24,SPAN,305,DIV.Mckyte,Pick up tomorrowTarte - Maneater Mascara - Black$24.00Ulta Beauty(9k+),152,16,//*[@id='_9E2QYsJqvri69A-476cQ1']/div/div/g-scrolling-carousel/div/div[1]/g-inner-card[1]/div[1]/div/span,213,,,,,,,,,,,,,,,,,,oT7o0d,gWrpJd,,,,,,,link,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/fp_204?client=shopping-pv&fp_docid=13755164775348905231&fp_title=Tarte+Maneater+Mascara+-+Black&ilo=0&ppr=$24.00&piu&pmc=2834&ppr=$24.00&fp_vt=5&fp_oid=17142859709189893507&fp_sid=3748817&fp_lsid=18288752605303225804&fp_rou=https://www.ulta.com/p/maneater-mascara-xlsImpprod15191101?sku%3D2501249%26CMPID%3DCSGGLE%26CAWELAID%3D330000200001035819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,25,A,305,SPAN,Pick up tomorrowTarte - Maneater Mascara - Black$24.00Ulta Beauty(9k+),152,16,//*[@id='_9E2QYsJqvri69A-476cQ1']/div/div/g-scrolling-carousel/div/div[1]/g-inner-card[1]/div[1]/div/span/a,213,,,,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjjkuzL5v73AhV4IK0GHY34CdQYABAEGgJwdg&ohost=www.google.com&cid=CAASJeRoXCcZTP2-QW9jtimqsxbFo5aU1QfdgO0AMb8PKn_1NgDVOtI&sig=AOD64_2gxXeH6LV284SLLvsT_VJHeer3_w&ctype=46&q=&ved=2ahUKEwjCtOLL5v73AhU-nI4IHbj3CQIQzzkoAHoECAEQCw&adurl=,,,,pla-unit,,,,,,,,,,,,,,,,2ahUKEwjCtOLL5v73AhU-nI4IHbj3CQIQzzkoAHoECAEQCw,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAEQCw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37552E+19,3748817,0,1.71429E+19,2501249,0,7.4721E+18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,26,DIV,152,A.pla-unit,,152,16,//*[@id='_9E2QYsJqvri69A-476cQ1']/div/div/g-scrolling-carousel/div/div[1]/g-inner-card[1]/div[1]/div/span/a/div[1],213,,,,,,,,pla-img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,27,DIV,144,DIV.pla-img,,144,20,//*[@id='_9E2QYsJqvri69A-476cQ1']/div/div/g-scrolling-carousel/div/div[1]/g-inner-card[1]/div[1]/div/span/a/div[1]/div,217,,,,,,,,Gor6zc,,,display:inline-block;text-align:center;height:144px;width:144px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,28,SPAN,144,DIV.Gor6zc,,0,20,//*[@id='_9E2QYsJqvri69A-476cQ1']/div/div/g-scrolling-carousel/div/div[1]/g-inner-card[1]/div[1]/div/span/a/div[1]/div/span,217,,,,,,,,h1vhpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
