,depth,element,height,parentNode,text,width,x,xpath,y,attributes.charset,attributes.content,attributes.name,attributes.href,attributes.rel,attributes.sizes,attributes.itemprop,attributes.class,attributes.id,attributes.aria-label,attributes.style,attributes.data-ogsr-up,attributes.target,attributes.height,attributes.viewBox,attributes.width,attributes.xmlns,attributes.jsaction,attributes.jscontroller,attributes.jsdata,attributes.aria-controls,attributes.aria-expanded,attributes.aria-haspopup,attributes.data-ved,attributes.jsname,attributes.role,attributes.tabindex,attributes.aria-hidden,attributes.alt,attributes.src,attributes.enable-background,attributes.focusable,attributes.ping,attributes.action,attributes.data-submitfalse,attributes.method,attributes.jsmodel,attributes.type,attributes.aria-autocomplete,attributes.autocapitalize,attributes.autocomplete,attributes.autocorrect,attributes.maxlength,attributes.spellcheck,attributes.title,attributes.value,attributes.data-input-has-text,attributes.data-view-type,attributes.data-is-ios-gsa,attributes.data-async-context,attributes.data-async-context-required,attributes.data-async-type,attributes.data-jiis,attributes.aria-current,attributes.data-hveid,attributes.data-short-label,attributes.data-spl,attributes.data-count,attributes.data-iu,attributes.aria-level,attributes.data-uss,attributes.jsshadow,attributes.jsslot,attributes.data-atf,attributes.data-frt,attributes.data-h,attributes.data-nr,attributes.data-attrid,attributes.data-docid,attributes.data-lpage,attributes.data-bla,attributes.data-ni,attributes.data-src,attributes.data-veid,attributes.data-closelabel,attributes.data-expand-on-click,attributes.data-openlabel,price,attributes.data-dir,attributes.data-carousel-padding,attributes.data-has-lerp,attributes.data-visible,attributes.data-rtc,attributes.data-url,attributes.data-async-trigger,attributes.data-enable-product-traversal,attributes.data-ft,attributes.data-num-of-products,attributes.data-serialized-chip-data-in-stick-param,attributes.data-sti,attributes.data-stick-param,attributes.data-enable-reviews-cache,attributes.data-feature-type,attributes.data-gl,attributes.data-ipn,attributes.data-pge,attributes.data-ppn,attributes.decode-data-ved,attributes.data-cid,attributes.data-focus,attributes.data-gid,attributes.data-iid,attributes.data-index,attributes.data-mid,attributes.data-oid,attributes.data-pid,attributes.data-pvf,attributes.data-pvt,attributes.data-rds,attributes.data-siid,attributes.data-spdr,attributes.data-upa,attributes.data-vc,attributes.data-vsc,attributes.data-is-hidden,attributes.aria-live,attributes.data-async-rclass,attributes.data-sokoban-container,attributes.data-header-feature,attributes.data-amp-cur,attributes.data-amp-title,attributes.data-amp-vgi,attributes.data-content-feature,attributes.data-xu-flt-unit,attributes.data-u,attributes.data-ei,attributes.data-ucsi,attributes.data-pcs,attributes.data-biw,attributes.aria-labelledby,attributes.data-eom-state,attributes.__is_owner,attributes.data-dismiss,attributes.jsowner,attributes.data-bucket,attributes.data-psd-ssc,attributes.eid,attributes.data-ei-async,attributes.data-clcm,attributes.data-clim,attributes.data-clmach,attributes.data-clmacw,attributes.data-clmich,attributes.data-clmicw,attributes.data-clmnc,attributes.data-clpar,attributes.data-clpmcw,attributes.data-txh,attributes.data-mobile,attributes.data-cidx,attributes.data-i,attributes.aria-valuetext
645,25,DIV,0,DIV.U6Pa4c,,0,0,//*[@id='tsuid12']/div/div/div[5]/div[1],0,,,,,,,,Gxc88c,,,opacity: 0.2; transform: scale(0.222);,,,,,,,,,,,,,,gxL5ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,25,DIV,0,DIV.U6Pa4c,,0,0,//*[@id='tsuid12']/div/div/div[5]/div[2],0,,,,,,,,yQHd5,,,opacity: 0.4; transform: scale(0.67);,,,,,,,,,,,,,,Kr6Wge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,24,DIV,0,DIV.e2nlmf,,0,0,//*[@id='tsuid12']/div/div/div[6],0,,,,,,,,U6Pa4c,,,left:75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,25,DIV,0,DIV.U6Pa4c,,0,0,//*[@id='tsuid12']/div/div/div[6]/div[1],0,,,,,,,,Gxc88c,,,opacity: 0.2; transform: scale(0.222);,,,,,,,,,,,,,,gxL5ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,25,DIV,0,DIV.U6Pa4c,,0,0,//*[@id='tsuid12']/div/div/div[6]/div[2],0,,,,,,,,yQHd5,,,opacity: 0.4; transform: scale(0.67);,,,,,,,,,,,,,,Kr6Wge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,24,DIV,0,DIV.e2nlmf,,0,0,//*[@id='tsuid12']/div/div/div[7],0,,,,,,,,U6Pa4c,,,left:88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,25,DIV,0,DIV.U6Pa4c,,0,0,//*[@id='tsuid12']/div/div/div[7]/div[1],0,,,,,,,,Gxc88c,,,opacity: 0.2; transform: scale(0.222);,,,,,,,,,,,,,,gxL5ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,25,DIV,0,DIV.U6Pa4c,,0,0,//*[@id='tsuid12']/div/div/div[7]/div[2],0,,,,,,,,yQHd5,,,opacity: 0.4; transform: scale(0.67);,,,,,,,,,,,,,,Kr6Wge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,23,G-SCROLLING-CAROUSEL,0,DIV.uN0HFb.U7mrjd,From 01:07SwatchesFrom 01:24Palette SwatchesFrom 02:07FoundationFrom 02:43Tarte Hotel Heirs BronzerFrom 03:19Eye LookFrom 04:03Face MakeupFrom 04:47Final Review / Thoughts,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel,0,,,,,,,,IGlfac kQ9KOd,,,margin:0 -8px,,,,,,,OaAmdd:EDKYjb;JnGzAc:aJ8u7;qVN0Rc:nnsrCf;EormBc:HFYvKc;gEKQDb:yUtVib;keydown:uYT2Vb;rcuQ6b:npT2md;lnkFzb:jCOVSe,pgCXqb,JcTXNb;_;AL24Lw,,,,,eKKdse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,24,DIV,0,G-SCROLLING-CAROUSEL.IGlfac.kQ9KOd,From 01:07SwatchesFrom 01:24Palette SwatchesFrom 02:07FoundationFrom 02:43Tarte Hotel Heirs BronzerFrom 03:19Eye LookFrom 04:03Face MakeupFrom 04:47Final Review / Thoughts,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div,0,,,,,,,,mR2gOd Y3nRse,,,overflow-x: auto;,,,,,,,t3L5Dd:OR1BUb,,,,,,2ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQp5cEegQICBAI,haAclf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAgQCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,25,DIV,0,DIV.mR2gOd.Y3nRse,From 01:07SwatchesFrom 01:24Palette SwatchesFrom 02:07FoundationFrom 02:43Tarte Hotel Heirs BronzerFrom 03:19Eye LookFrom 04:03Face MakeupFrom 04:47Final Review / Thoughts,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1],0,,,,,,,,EDblX DAVP1 qIfKhf,,,padding-top:15px;padding-right:1px;padding-left:1px;padding-bottom:2px,,,,,,,,,,,,,,s2gQvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,26,OL,0,DIV.EDblX.DAVP1.qIfKhf,From 01:07SwatchesFrom 01:24Palette SwatchesFrom 02:07FoundationFrom 02:43Tarte Hotel Heirs BronzerFrom 03:19Eye LookFrom 04:03Face MakeupFrom 04:47Final Review / Thoughts,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol,0,,,,,,,,ki96te,,"Key moments in TARTE x Adelaine Morin Palette Review, Swatches, &amp; Makeup Tutorial video.",,,,,,,,,,,,,,,U7CU8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,27,LI,0,OL.ki96te,From 01:07Swatches,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[1],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,28,A,0,LI,From 01:07Swatches,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[1]/a,0,,,,https://m.youtube.com/watch?v=MZvfJ1mYsHQ&t=67,,,,S8fJIc,,"From 1 minute, 7 seconds, Swatches. 1 of 7.",width: 92px; opacity: 0.2;,,,,,,,,,,,,,2ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQqJcEKAB6BAgIEAo,X2z4K,,,,,,,,/url?sa=t&source=web&rct=j&url=https://m.youtube.com/watch%3Fv%3DMZvfJ1mYsHQ%26t%3D67&ved=2ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQqJcEKAB6BAgIEAo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,29,DIV,0,A.S8fJIc,From 01:07Swatches,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[1]/a/div,0,,,,,,,,,,,,,,,,,,,,,,,,,,presentation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,30,DIV,0,DIV,From 01:07Swatches,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[1]/a/div/div,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,31,DIV,0,DIV,From 01:07,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[1]/a/div/div/div[1],0,,,,,,,,vFDYCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,32,SPAN,0,DIV.vFDYCb,From 01:07,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[1]/a/div/div/div[1]/span,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,33,SPAN,0,SPAN,1:07,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[1]/a/div/div/div[1]/span/span,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,31,DIV,0,DIV,Swatches,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[1]/a/div/div/div[2],0,,,,,,,,xEGGnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,27,LI,0,OL.ki96te,From 01:24Palette Swatches,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[2],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,28,A,0,LI,From 01:24Palette Swatches,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[2]/a,0,,,,https://m.youtube.com/watch?v=MZvfJ1mYsHQ&t=84,,,,S8fJIc,,"From 1 minute, 24 seconds, Palette Swatches. 2 of 7.",width: 92px; opacity: 0.2;,,,,,,,,,,,,,2ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQqJcEKAF6BAgIEAs,X2z4K,,,,,,,,/url?sa=t&source=web&rct=j&url=https://m.youtube.com/watch%3Fv%3DMZvfJ1mYsHQ%26t%3D84&ved=2ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQqJcEKAF6BAgIEAs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,29,DIV,0,A.S8fJIc,From 01:24Palette Swatches,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[2]/a/div,0,,,,,,,,,,,,,,,,,,,,,,,,,,presentation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,30,DIV,0,DIV,From 01:24Palette Swatches,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[2]/a/div/div,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,31,DIV,0,DIV,From 01:24,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[2]/a/div/div/div[1],0,,,,,,,,vFDYCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,32,SPAN,0,DIV.vFDYCb,From 01:24,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[2]/a/div/div/div[1]/span,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,33,SPAN,0,SPAN,1:24,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[2]/a/div/div/div[1]/span/span,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,31,DIV,0,DIV,Palette Swatches,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[2]/a/div/div/div[2],0,,,,,,,,xEGGnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,27,LI,0,OL.ki96te,From 02:07Foundation,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[3],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,28,A,0,LI,From 02:07Foundation,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[3]/a,0,,,,https://m.youtube.com/watch?v=MZvfJ1mYsHQ&t=127,,,,S8fJIc,,"From 2 minutes, 7 seconds, Foundation. 3 of 7.",width: 92px; opacity: 0.2;,,,,,,,,,,,,,2ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQqJcEKAJ6BAgIEAw,X2z4K,,,,,,,,/url?sa=t&source=web&rct=j&url=https://m.youtube.com/watch%3Fv%3DMZvfJ1mYsHQ%26t%3D127&ved=2ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQqJcEKAJ6BAgIEAw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,29,DIV,0,A.S8fJIc,From 02:07Foundation,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[3]/a/div,0,,,,,,,,,,,,,,,,,,,,,,,,,,presentation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,30,DIV,0,DIV,From 02:07Foundation,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[3]/a/div/div,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,31,DIV,0,DIV,From 02:07,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[3]/a/div/div/div[1],0,,,,,,,,vFDYCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,32,SPAN,0,DIV.vFDYCb,From 02:07,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[3]/a/div/div/div[1]/span,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,33,SPAN,0,SPAN,2:07,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[3]/a/div/div/div[1]/span/span,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,31,DIV,0,DIV,Foundation,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[3]/a/div/div/div[2],0,,,,,,,,xEGGnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,27,LI,0,OL.ki96te,From 02:43Tarte Hotel Heirs Bronzer,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[4],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,28,A,0,LI,From 02:43Tarte Hotel Heirs Bronzer,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[4]/a,0,,,,https://m.youtube.com/watch?v=MZvfJ1mYsHQ&t=163,,,,S8fJIc,,"From 2 minutes, 43 seconds, Tarte Hotel Heirs Bronzer. 4 of 7.",width: 92px; opacity: 0.2;,,,,,,,,,,,,,2ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQqJcEKAN6BAgIEA0,X2z4K,,,,,,,,/url?sa=t&source=web&rct=j&url=https://m.youtube.com/watch%3Fv%3DMZvfJ1mYsHQ%26t%3D163&ved=2ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQqJcEKAN6BAgIEA0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,29,DIV,0,A.S8fJIc,From 02:43Tarte Hotel Heirs Bronzer,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[4]/a/div,0,,,,,,,,,,,,,,,,,,,,,,,,,,presentation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,30,DIV,0,DIV,From 02:43Tarte Hotel Heirs Bronzer,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[4]/a/div/div,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,31,DIV,0,DIV,From 02:43,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[4]/a/div/div/div[1],0,,,,,,,,vFDYCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,32,SPAN,0,DIV.vFDYCb,From 02:43,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[4]/a/div/div/div[1]/span,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,33,SPAN,0,SPAN,2:43,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[4]/a/div/div/div[1]/span/span,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,31,DIV,0,DIV,Tarte Hotel Heirs Bronzer,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[4]/a/div/div/div[2],0,,,,,,,,xEGGnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,27,LI,0,OL.ki96te,From 03:19Eye Look,0,0,//*[@id='tsuid12']/div/g-scrolling-carousel/div/div[1]/ol/li[5],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
